title,snippet,link,position,date
你所未知的人工智能应用领域,"Sep 27, 2017 — 应对枪械暴力. 去年，美国有15,000 人死于枪械暴力，美国也是发达国家中枪械暴力发生率最高的国家。为了解决持续不断的枪击和枪械犯罪问题，许多城市正在试图 ...",https://www.bbc.com/ukchina/simp/vert-fut-41415842,61,2024-11-02 19:50:03
《AI应用场景报告》：AI不虚所见即所得,"Aug 5, 2021 — 目前VR学车除了可以完成科目二、科目三实际道路的学习，还可以通过模拟常见事故、恶劣天气、复杂路况等实现防御性驾驶内容的学习，例如地下车库、隧道驾驶、 ...",https://www.bbtnews.com.cn/2021/0805/406019.shtml,62,2024-11-02 19:50:03
《中国企业2020：人工智能应用实践与趋势》,"Dec 26, 2019 — 1、提升简单重复性工作的效率，做好人类不愿意做的事情。在一些无创意需求的重复劳动场景中，人工智能技术可以提升效率。比如，在现代化工厂中工业机器人和 ...",http://www.aliresearch.com/ch/information/informationdetails?articleCode=18591089955049472&organName=&type=%E6%96%B0%E9%97%BB&special=&parameter=null&expert=,63,2024-11-02 19:50:03
探讨人工智能在制造业中的实际应用,"Aug 7, 2024 — 将机器人技术，尤其是协作机器人，集成到制造流程是人工智能的另一个改变游戏规则的应用。由人工智能驱动的协作机器人与人类操作员一起工作，完成组装、焊接 ...",https://www.qianjia.com/html/2024-08/07_411004.html,64,2024-11-02 19:50:03
什么是人工智能,机器学习和自然语言处理等技术都属于人工智能范畴。每项技术都在沿着自身的路径发展，通过与大数据、分析法和自动化功能结合使用，可以帮助企业实现特定 ...,https://www.accenture.cn/cn-zh/insights/what-is-artificial-intelligence-index,65,2024-11-02 19:50:03
什么是人工智能应用,人工智能在军事、天文学、人力资源管理、客户服务等领域也有广泛应用。此外，人工智能还可用于智能文档处理、应用程序性能监控、业务流程自动化、欺诈检测、医疗诊断和商业 ...,https://www.amazonaws.cn/knowledge/what-is-ai-application/,66,2024-11-02 19:50:03
人工智能的应用：13 个AI 示例,"Jun 12, 2024 — 人工智能的应用：13 个AI 示例 · 个人购物： 人工智能技术利用设计推荐引擎来改善客户互动。 · 虚拟助理： 自然语言处理 可以使人与人之间的对话尽可能清晰。",https://www.guru99.com/zh-CN/artificial-intelligence-applications-examples.html,67,2024-11-02 19:50:03
大盘点！50款最受欢迎的AI应用，你用过几个？,"Dec 27, 2023 — 10款最受欢迎的AI应用（按访问量排名） · 1、ChatGPT（访问次数为146亿） · 2、Character AI（访问次数为38亿） · 3、QuillBot（访问次数为11亿） · 4、Midjourney ...",https://wallstreetcn.com/articles/3705107,68,2024-11-02 19:50:03
人工智能的十大好处,人工智能这个主题在如何应用于不同学科和目的方面似乎非常有争议。 今天我们要总结这项技术的10个主要优势。,https://medium.com/@aitrading/%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E7%9A%84%E5%8D%81%E5%A4%A7%E5%A5%BD%E5%A4%84-92e0305604f8,69,2024-11-02 19:50:03
人工智能的七个应用场景,"Oct 14, 2021 — 人工智能作为一种机器展示的智能，可以模拟人类的行为或思维，通过训练可以解决特定的问题。人工智能是机器学习技术和深度学习的结合。",https://www.51cto.com/article/685684.html,70,2024-11-02 19:50:03
人工智能应用新趋势,人工智能应用新趋势 · 1）知识图谱技术应用场景爆发，助力企业实现认知 · 2）AI+RPA的实现端到端的业务流程自动化 · 3）AI中台助力企业智能化落地.,https://www.aiplusmall.com/informations/new-trends-in-artificial-intelligence-applications,71,2024-11-02 19:50:03
11 个最佳人工智能应用：2023 年必备人工智能应用|城市杂志,"Sep 23, 2023 — 2023 年最佳人工智能应用 · 1. 亚历克斯 · 6. 复制品 · 8. 魔法筛 · 10. 快捷键 · 11. 猎犬.",https://citymagazine.si/zh/2023-%E5%B9%B4%E4%BD%A0%E5%BF%85%E9%A1%BB%E6%8B%A5%E6%9C%89%E7%9A%84-11-%E4%B8%AA%E6%9C%80%E4%BD%B3%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E5%BA%94%E7%94%A8%E7%A8%8B%E5%BA%8F/,72,2024-11-02 19:50:03
使用AI 构建应用程序的10 个工具,"Jan 10, 2024 — 用于应用程序开发的十大人工智能工具列表 · TensorFlow · IBM Watson · Azure Machine Learning Studio · Amazon Lex · Chatfuel · Dialogflow from ...",https://appmaster.io/zh/blog/shi-yong-ren-gong-zhi-neng-gou-jian-ying-yong-cheng-xu-de-gong-ju,73,2024-11-02 19:50:03
什么是人工智能？人工智能的应用领域是什么？,"Dec 8, 2021 — 人工智能的发展可以分为三个阶段——计算智能、感知智能、认知智能。第一个发展阶段是在计算这个环节，它使得机器能够像人类一样进行计算，诸如神经网络和遗传 ...",https://www.infoobs.com/article/20211208/51409.html,74,2024-11-02 19:50:03
人工智能应用领域有哪些,"Jun 24, 2021 — 人工智能应用场景多样，我国人工智能企业已在教育、医疗、新零售等领域实现广泛布局， 而金融、医疗、零售、安防、教育、机器人等行业亦有为数较多的 ...",https://m.36kr.com/p/1279143815994376,75,2024-11-02 19:50:03
人工智能(AI) 的工作原理是什么？,生成并训练机器学习模型，增加应用的智能性，并通过知识挖掘将非结构化信息转换为可搜索的数据。开始使用12 个月免费的12 项AI 服务。 试用Azure AI.,https://azure.microsoft.com/zh-cn/resources/cloud-computing-dictionary/what-is-artificial-intelligence,76,2024-11-02 19:50:03
AI应用与工具大全,"Dec 7, 2022 — ShowMeAI是人工智能领域的资料库和学习社区，覆盖Python、数据科学、机器学习、深度学习、自然语言处理、计算机视觉等方向。我们为学习、求职、项目 ...",https://www.showmeai.tech/tutorials/85,77,2024-11-02 19:50:03
人工智能在会计领域的应用和影响,by 超颖金 · 2023 — [摘要]人工智能（Artificial Intelligence，简称AI）是一种模仿人类思维的机器智能。从20 世纪50 年代开始，随着计. 算机技术和软件工程的发展，人工智能已经逐步发展为一个 ...,https://journals.viserdata.com/index.php/mem/article/download/10017/9861,78,2024-11-02 19:50:03
AI 智能体：应用前景与对算力需求的影响,"Nov 13, 2023 — AI 智能体，又称AI 代理或AI Agent，是一种计算机程序，具备一定的自主性、环境交互能力以及目标导向行为。这类智能体拥有感知、推理、决策和执行等多种能力， ...",https://www.birentech.com/Research_nstitute_details/25.html,79,2024-11-02 19:50:03
人工智能技术应用（专业方向）,人工智能专业致力于培养符合国家战略及安徽省人工智能产业发展需求，具备良好的信息科学、数理统计基础、计算机系统知识及扎实的编程基础，以及大数据基础知识与技能，掌握AI ...,https://ai.aiit.edu.cn/node/1421,80,2024-11-02 19:50:03
100 个有意思的AI 应用| 资讯,"Nov 13, 2023 — 2）行业know-how 与大模型微调结合，各领域垂类应用层出不穷。金融领域有彭博的大模型以及开源模型FinGPT 等，针对财务分析、金融知识问答以及债券、加密货币 ...",http://cbdio.com/BigData/2023-11/13/content_6175625.htm,81,2024-11-02 19:50:03
移动应用行业AI 趋势和机遇,"Jun 6, 2024 — AI 算法能细致入微地分析用户行为、偏好和交互，从而为用户量身打造独特体验。例如，一款采用AI 技术的购物应用能在打开时立刻为用户呈现符合其风格和品味的 ...",https://www.adjust.com/zh/blog/ai-trends/,82,2024-11-02 19:50:03
人工智能在各领域的广泛应用前景,"Mar 4, 2022 — 随着数字化转型不断深入各个领域，人工智能（AI）产品在公共管理、交通、医疗、银行等行业都拥有广泛的应用前景，人工智能的应用帮助国家管理机构和企业 ...",https://zh.vietnamplus.vn/%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E5%9C%A8%E5%90%84%E9%A2%86%E5%9F%9F%E7%9A%84%E5%B9%BF%E6%B3%9B%E5%BA%94%E7%94%A8%E5%89%8D%E6%99%AF-post160060.vnp,83,2024-11-02 19:50:03
2021年中国人工智能在工业领域的应用研究报告,AI：Artificial Intelligence，人工智能，通过普通计算机程序来呈现人类智能的技术。 ◇ 智能制造：Smart Manufacturing，具有信息自感知、自决策、自执行等功能的先进制造过程、 ...,https://pdf.dfcfw.com/pdf/H3_AP202103251476033764_1.pdf,84,2024-11-02 19:50:03
通过研究开发和社会实际应用的“协同进化”，将使用AI的影响 ...,"Apr 27, 2023 — PKSHA是一家在自然语言处理、图像识别、相关机器学习/深度学习算法的研究开发及其社会实际应用方面发挥出优势的企业。至今为止，他们研究开发的165个AI算法 ...",https://article.murata.com/zh-cn/article/open-innovation-pksha-1,85,2024-11-02 19:50:03
AI 在企业中的12个主流应用案例,"Sep 27, 2023 — AI 在企业中的12个主流应用案例 · 1. 云定价优化. 为了降低云计算成本并寻找运行云应用程序的经济高效方法，许多企业正在借助AI。 · 2. 语音助手、聊天 ...",https://www.sohu.com/a/724022119_121086754,86,2024-11-02 19:50:03
人工智能应用落地的关键成功要素,继2017 年国务院印发《新一代人工智能发展规划》. 以来，我国人工智能产业发展取得了快速的发展，不. 断渗透到更多的应用领域，同时产业规模也在不断扩.,https://www.tsinghua.org.cn/__local/2/74/8B/5067C9CF8832C9ECE66FD47112E_CE11F21E_1F26C9.pdf,87,2024-11-02 19:50:03
生成式人工智能何以能，何以不能,"Mar 15, 2024 — 总之，生成式人工智能技术应用将对现有社会运行规则带来诸多挑战。因此，在推进人工智能技术发展和创新应用过程中，要及时加强相关规则制度建设，做好相关技术 ...",https://www.sheitc.sh.gov.cn/yjbg/20240315/141cb4ac964e4005a6f70b3af4001b93.html,88,2024-11-02 19:50:03
要论AI应用影响这五大行业首当其冲,"Mar 17, 2022 — 要论AI应用影响这五大行业首当其冲-美国《福布斯》双周刊网站在近日报道中，列出了人工智能和机器学习将产生重大影响的五大领域：能源、医疗保健、航空 ...",http://www.news.cn/tech/20220317/a23b5e671c084eda94d409b0177606a2/c.html,89,2024-11-02 19:50:03
人工智能技术应用专业,大同数据科技职业学院人工智能技术应用专业是计算机科学、数学、统计学、信息工程等学科交叉形成的综合性学科。旨在培养具备扎实的理论基础和丰富的实践经验的人才， ...,https://www.czxy.com/ai.html,90,2024-11-02 19:50:03
人工智能应用的14个新领域助您发展业务,"Jul 5, 2022 — 人工智能应用的14个新领域助您发展业务 · 未来增加有声读物的功能 · 提升创造力 · 加速获取临床研究数据结果 · 对智慧城市技术的出现至关重要 · 后台支持 ...",https://chinese.aljazeera.net/technology/2022/7/5/%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E5%BA%94%E7%94%A8%E7%9A%84%E5%8D%81%E5%9B%9B%E4%B8%AA%E6%96%B0%E9%A2%86%E5%9F%9F%E5%8A%A9%E6%82%A8%E5%8F%91%E5%B1%95%E4%B8%9A%E5%8A%A1,91,2024-11-02 19:50:03
以应用带技术推动人工智能发展,"Mar 11, 2024 — 推进“AI+”产业发展焕新向实、培育发展新质生产力。中国移动将当好“AI+”的供给者、汇聚者、运营者、守护者，大力开展创新实践，引领产业转型升级，不断增强 ...",http://www.rmlt.com.cn/2024/0311/697278.shtml,92,2024-11-02 19:50:03
手机人工智能技术与应用白皮书,智能手机作为目前应用较广泛的终端计算设备，苹果、. 华为等手机芯片厂商纷纷推出或研发适应手机AI 应用的ASIC 芯片。 软硬件协同定义突破性的下一代AI 芯片技术。采用可重 ...,http://www.caict.ac.cn/kxyj/qwfb/bps/201906/P020190612570031538437.pdf,93,2024-11-02 19:50:03
人工智能的应用与发展,"Jan 9, 2023 — 人工智能的应用与发展人们需要了解人工智能(AI)如何使用软件驱动的系统和智能代理来做出接近人类认知功能的决策。人工智能(AI)这一术语是指执行在人类 ...",https://aiops.com/news/post/25407.html,94,2024-11-02 19:50:03
生成式AI“进军”制造业：应用范式、趋势与问题,"Oct 17, 2023 — 这种情况的形成主要是目前尚未出现能力较强的音频、视频领域的基础模型，所以尚未出现小模型领域像基于声纹分析的设备诊断、基于视频分析的安全生产等相关 ...",https://www.tisi.org/27034/,95,2024-11-02 19:50:03
谭铁牛：人工智能的历史、现状和未来,"Feb 18, 2019 — 人工智能是研究开发能够模拟、延伸和扩展人类智能的理论、方法、技术及应用系统的一门新的技术科学，研究目的是促使智能机器会听（语音识别、机器翻译等）、 ...",https://www.cas.cn/zjs/201902/t20190218_4679625.shtml,96,2024-11-02 19:50:03
